Gender,Age,Tenure,Phone,Streaming,Unlimited,Charge,Satisfaction,Churn
1,27,40,0,1,0,63.9,3,1
1,23,3,0,1,1,69.15,3,1
1,42,37,0,1,0,64.65,3,1
1,59,32,0,0,0,98.85,4,1
1,25,32,0,1,0,89.6,4,1
1,48,59,0,1,0,83.25,3,1
1,53,30,0,0,0,70.25,4,1
1,51,27,0,1,1,24.5,3,1
0,60,9,0,1,1,20.1,4,1
1,47,68,0,1,0,73,4,1
1,56,69,0,1,0,61.4,3,1
0,62,26,0,1,0,84.3,5,1
0,49,69,0,1,1,19.9,3,1
0,60,11,0,1,1,20.4,4,1
0,19,1,0,1,0,50.75,4,1
0,37,10,0,1,1,20.45,4,1
1,41,55,0,0,0,75.75,3,1
0,42,44,0,1,0,65.4,3,1
0,32,69,0,1,0,59.75,3,1
0,34,29,0,1,0,48.95,3,1
1,32,57,0,0,0,99.65,4,1
0,58,28,0,1,1,18.25,4,1
1,42,42,0,1,0,54.55,3,1
0,61,23,1,1,0,40.65,3,1
1,39,18,0,1,1,20.45,4,1
0,60,62,0,1,1,24.8,5,1
0,19,67,0,0,0,88.8,3,1
0,19,62,0,1,1,20.05,4,1
0,31,2,0,1,1,69.8,3,1
1,62,23,0,1,0,77.15,3,1
1,32,25,1,1,0,35.05,4,1
1,40,2,0,1,0,84.05,5,1
1,26,8,0,1,1,20.2,4,1
0,47,35,1,0,0,49.2,4,1
0,60,24,0,1,1,24.6,3,1
1,33,2,0,1,0,71.65,3,1
0,38,72,0,0,0,104.9,4,1
1,20,41,0,1,0,106.5,4,1
0,59,26,0,1,0,75.5,4,1
1,28,4,0,1,0,58.5,3,1
0,45,48,0,0,0,78.9,4,1
0,36,60,0,0,0,109.45,4,1
0,20,55,0,1,0,59.2,3,1
0,34,1,1,1,0,29.15,5,1
0,30,1,0,1,1,20.05,4,1
1,33,42,0,0,0,66.5,5,1
1,45,1,0,1,0,49.55,4,1
0,29,3,0,1,1,73.6,5,1
1,53,72,0,0,0,82.65,3,1
0,40,15,0,1,0,49,3,1
1,50,11,0,1,1,25.2,4,1
1,63,5,0,1,1,25.45,3,1
0,37,72,0,0,0,110.9,3,1
1,20,55,0,1,0,77.75,3,1
1,49,40,0,1,1,26.2,3,1
1,43,57,0,1,1,19.9,5,1
0,50,43,0,1,0,56.35,4,1
1,24,47,0,1,1,19.3,4,1
0,28,3,0,1,0,50.4,5,1
0,24,55,0,1,0,55.25,3,1
0,40,29,0,1,1,19.1,4,1
1,56,12,0,1,0,84.05,4,1
1,39,66,0,0,0,105.2,4,1
0,60,27,0,1,0,75.75,3,1
1,20,58,0,0,0,95.3,4,1
0,56,9,0,1,1,19.85,3,1
0,59,6,0,1,0,69.1,4,1
1,57,9,0,1,1,20.25,4,1
0,36,8,0,1,0,54.75,3,1
0,32,12,0,1,0,81.45,3,1
0,30,43,0,0,0,80.2,3,1
0,48,42,0,0,0,100.3,5,1
1,20,66,0,1,0,90.95,3,1
0,55,1,0,1,1,20,4,1
0,43,10,0,1,0,79.85,5,1
1,53,3,0,1,1,19.3,4,1
0,24,50,0,1,1,20.15,5,1
0,48,1,0,1,0,44.55,4,1
0,32,2,0,1,0,54.45,3,1
0,27,17,0,1,1,19.65,5,1
0,47,69,0,0,0,105,4,1
0,63,72,0,0,0,88.7,3,1
1,28,53,0,1,1,20.25,4,1
1,51,58,0,0,0,109.1,3,1
0,44,46,1,1,0,30.75,3,1
1,39,6,0,1,0,94.05,3,1
0,24,72,0,0,0,78.85,3,1
0,33,4,0,0,0,55.3,4,1
1,44,52,0,1,1,19.35,5,1
0,22,10,0,1,1,25.35,4,1
1,23,2,0,1,1,20.45,4,1
1,29,65,0,1,1,19.35,3,1
1,35,51,0,0,0,78.65,5,1
0,21,12,0,0,0,74.75,5,1
1,38,24,0,1,1,19.9,4,1
1,27,64,0,1,0,58.35,3,1
1,60,26,0,0,0,100.5,3,1
1,57,15,0,1,1,20.05,4,1
1,21,27,0,0,0,95,4,1
1,30,8,0,1,0,45.45,4,1
0,51,10,0,1,1,20,4,1
1,44,2,0,1,0,49.2,5,1
0,33,51,0,0,0,83.25,3,1
1,52,46,0,1,1,19.25,5,1
0,40,1,0,1,1,19.65,3,1
0,38,46,0,1,0,72.8,4,1
1,62,50,0,0,0,109.65,3,1
0,31,53,0,1,0,65,3,1
0,48,61,0,0,0,114.1,4,1
0,40,5,0,1,1,20.65,4,1
0,33,47,0,0,0,86.95,4,1
1,30,54,0,1,1,94.75,4,1
0,19,19,1,1,0,25.35,4,1
1,63,26,0,0,0,105.45,5,1
0,31,70,0,1,1,25.4,4,1
0,58,17,0,0,0,102.55,5,1
1,45,1,0,1,1,24,4,1
1,50,19,0,1,1,25.6,3,1
1,23,26,0,0,1,73.5,5,1
0,46,50,0,0,0,98.25,4,1
1,58,68,1,0,0,54.4,4,1
0,32,9,0,0,0,103.1,4,1
1,23,51,1,1,0,34.2,4,1
1,48,9,0,1,0,43.75,3,1
0,26,22,0,0,0,100.65,5,1
0,41,71,0,0,1,116.05,3,1
0,51,26,0,0,0,82,4,1
0,29,71,0,1,0,65.15,3,1
0,28,4,0,1,0,44.8,4,1
1,61,12,0,1,0,79.8,3,1
1,23,18,0,1,0,88.85,5,1
1,42,3,0,1,0,74.95,5,1
0,44,13,0,1,1,19.3,4,1
0,56,42,0,1,0,56.1,4,1
1,27,17,0,1,1,19.7,4,1
1,27,68,0,0,0,118.6,4,1
0,54,56,0,1,1,24.15,4,1
1,52,38,0,1,1,20.3,5,1
1,53,72,0,0,0,115.5,4,1
1,44,48,0,1,1,25.05,4,1
1,30,35,0,1,1,19.65,3,1
0,60,67,0,0,0,111.3,3,1
1,42,1,1,1,0,29.9,4,1
0,56,53,0,1,1,80.6,4,1
0,44,34,0,1,1,20.8,3,1
0,49,19,0,1,0,89.95,5,1
0,45,11,0,1,1,19.55,3,1
1,41,60,0,0,0,115.25,5,1
0,38,72,0,1,1,24.8,3,1
0,26,39,0,1,1,19.9,4,1
1,43,59,0,1,0,81.25,3,1
0,48,2,0,1,0,69.95,3,1
0,53,71,0,1,0,86.4,5,1
1,21,24,0,1,0,66.3,3,1
1,41,37,0,0,0,72.1,3,1
0,60,11,1,1,1,34.7,5,1
1,56,18,0,0,0,95.95,3,1
0,22,50,0,1,0,44.8,5,1
1,53,67,0,0,0,109.4,3,1
1,25,25,0,0,0,71.05,4,1
0,37,9,0,1,1,19.7,4,1
1,52,10,1,1,1,40.25,3,1
1,34,70,0,1,1,19.85,4,1
0,45,9,0,0,0,68.25,3,1
1,53,4,0,1,1,20.15,3,1
1,42,2,0,1,0,50.95,3,1
0,37,19,1,1,0,25.15,4,1
0,22,7,0,1,1,20.25,5,1
1,59,9,0,1,1,20.25,5,1
1,42,5,0,1,0,55.8,4,1
1,49,56,0,0,0,88.9,5,1
1,25,18,0,1,0,57.65,3,1
0,40,70,0,1,0,79.15,4,1
1,19,72,0,0,0,108.05,3,1
0,43,29,1,0,1,45.9,4,1
0,35,63,0,0,0,102.6,5,1
0,46,59,0,0,0,61.35,3,1
1,21,3,0,1,0,57.55,3,1
1,57,8,1,1,0,29.25,3,1
1,37,68,0,1,1,19.6,4,1
1,40,68,0,0,0,111.75,4,1
0,29,72,0,0,0,107.7,4,1
1,42,32,0,1,1,19.3,5,1
1,44,72,0,1,1,20.05,3,1
0,46,1,0,1,0,69.95,3,1
0,29,42,0,0,0,63.7,4,1
0,45,45,0,1,0,50.9,3,1
1,46,43,1,0,1,60.4,3,1
0,43,37,0,0,0,79.25,3,1
0,46,63,0,0,0,110.1,3,1
0,47,3,0,0,0,90.7,4,1
0,59,66,0,1,1,25.3,5,1
0,36,71,0,1,1,24.35,4,1
1,43,72,0,1,1,25.1,4,1
0,43,66,0,1,0,96.6,3,1
0,22,51,0,1,0,81.15,4,1
1,22,8,1,0,0,38.5,3,1
0,47,14,0,0,0,92.9,3,1
1,44,70,0,0,0,84.7,4,1
1,54,70,0,1,1,66,3,1
0,40,24,0,1,1,20.75,3,1
1,27,69,0,0,0,61.45,5,1
0,30,42,0,1,0,54.5,4,1
0,62,45,0,0,0,109.75,3,1
0,55,72,0,1,0,80.85,3,1
1,43,38,0,1,1,20.3,5,1
0,46,72,0,1,0,67.8,3,1
0,54,72,0,1,1,19.8,4,1
0,54,55,0,1,1,25.7,4,1
1,42,51,1,0,0,56.15,5,1
0,24,63,0,0,0,86.7,3,1
1,29,1,0,1,1,20.4,5,1
1,24,23,0,1,1,19.65,4,1
1,38,2,0,1,0,54.35,5,1
1,40,36,0,1,0,54.45,3,1
1,39,1,0,1,0,45.35,4,1
1,35,28,0,1,0,59,4,1
1,39,7,0,1,0,69.45,3,1
1,60,10,0,1,1,18.85,3,1
0,55,42,0,1,1,19.8,3,1
1,42,7,1,1,0,25.05,4,1
0,43,72,0,0,0,114.3,3,1
0,36,63,0,0,0,109.2,4,1
1,39,56,1,1,0,45.05,3,1
1,22,5,0,1,1,51,4,1
1,33,72,0,0,0,110.45,4,1
0,43,67,0,1,0,60.05,4,1
0,45,8,0,1,0,44.65,3,1
0,49,52,0,0,0,93.25,3,1
1,29,18,0,1,1,20.25,4,1
1,40,59,0,1,1,25.45,4,1
1,60,60,0,1,1,20.6,3,1
0,55,7,0,0,0,94.1,5,1
0,59,59,1,1,0,34.8,4,1
0,33,46,1,0,0,60.75,4,1
0,39,5,0,1,0,51.35,5,1
1,53,70,0,0,1,84.8,4,1
1,64,44,0,1,0,50.15,3,1
1,45,64,0,1,0,94.6,4,1
1,25,58,1,0,0,59.75,3,1
1,26,72,0,0,0,97.7,5,1
0,51,54,1,0,0,46.2,3,1
1,42,72,0,1,1,24.9,3,1
0,29,54,0,0,0,63.35,3,1
1,19,14,0,1,0,50.1,3,1
1,63,1,0,1,1,50.15,3,1
0,22,56,0,1,0,64.65,3,1
1,38,68,0,0,0,79.6,4,1
1,58,14,0,1,1,19.5,3,1
0,38,68,0,0,0,99.55,3,1
1,34,16,1,1,0,38.9,3,1
0,37,53,1,0,0,46.3,3,1
0,58,70,0,1,0,99.35,3,1
1,23,10,0,1,0,78.15,3,1
1,62,29,0,1,1,26.1,3,1
1,23,30,1,0,0,40.35,4,1
1,21,72,0,1,1,79.2,4,1
1,27,10,0,1,1,20.9,5,1
1,39,1,0,1,0,49.9,3,1
1,44,20,0,0,0,68.9,5,1
1,42,1,0,1,1,20.25,4,1
1,24,29,0,1,0,76,3,1
0,34,1,0,1,0,74,4,1
0,61,3,0,1,1,82.3,4,1
1,48,20,0,1,0,89.4,4,1
0,31,64,0,0,0,99.15,5,1
1,22,6,1,1,0,29.45,3,1
0,55,50,0,1,1,19.8,4,1
0,60,6,0,0,0,59.15,3,1
0,42,7,0,1,0,44.75,5,1
0,22,72,0,0,1,90.8,3,1
0,24,8,0,1,0,49.55,5,1
1,35,67,0,0,0,106.7,3,1
1,22,72,0,0,0,94.45,4,1
0,25,33,0,1,1,19.45,5,1
0,41,70,0,0,0,67.95,3,1
1,22,22,0,1,0,65.25,5,1
1,54,59,0,0,1,99.45,3,1
0,37,36,0,1,1,20.35,5,1
1,60,51,0,1,1,19.95,4,1
0,52,53,0,1,0,77.4,4,1
1,50,20,0,1,1,19.7,5,1
0,46,63,0,0,0,99.7,3,1
1,50,40,0,1,0,74.8,3,1
0,53,35,0,1,1,19.15,3,1
0,54,26,0,0,0,78.95,3,1
0,20,53,0,1,0,62.85,4,1
0,48,43,0,1,0,86.1,3,1
0,48,6,0,1,1,19.55,3,1
0,48,56,0,1,1,24.8,3,1
0,63,34,0,1,0,84.05,3,1
1,33,10,1,1,0,36.25,3,1
0,62,56,0,0,0,98.6,3,1
1,54,55,0,0,0,103.65,5,1
1,23,36,0,0,0,92.9,3,1
0,26,47,0,1,1,19.9,5,1
1,43,12,0,1,1,20.1,3,1
1,28,67,0,1,0,60.5,3,1
0,60,21,0,0,0,103.85,3,1
1,36,13,0,0,0,67.8,3,1
1,46,29,0,1,1,19.35,5,1
0,45,65,0,0,0,76.15,4,1
0,44,27,0,1,1,20.3,5,1
0,31,1,0,1,1,19.75,5,1
0,44,11,0,1,1,45.2,5,1
0,64,39,0,1,1,25.2,5,1
0,24,26,0,0,0,75,3,1
1,44,72,1,0,0,65.7,3,1
0,50,65,0,1,0,67.05,3,1
0,31,72,0,0,1,110.9,4,1
0,37,6,0,0,0,87.95,3,1
1,40,50,0,0,0,75.7,5,1
0,22,61,1,0,0,62.15,3,1
0,29,72,0,0,0,115.15,4,1
1,42,1,0,1,1,19.5,5,1
1,33,12,0,0,1,86.55,5,1
0,42,61,0,1,1,20.4,3,1
0,39,18,0,1,1,19.8,5,1
0,60,21,0,1,0,45.65,4,1
0,47,68,1,0,0,56.4,3,1
1,30,62,0,0,0,101.35,5,1
0,44,1,1,1,1,33.6,5,1
1,27,1,0,1,1,20.7,5,1
0,44,62,0,0,0,104.05,4,1
1,26,36,0,1,1,20.25,5,1
1,59,69,0,1,0,73.7,4,1
1,49,63,0,0,0,108.75,5,1
0,63,23,0,1,1,20.15,4,1
0,24,10,0,1,1,19.75,3,1
1,42,71,0,1,1,25.95,5,1
1,24,70,0,1,1,24.05,5,1
1,32,22,0,0,0,84.75,3,1
1,42,52,0,1,1,23.05,3,1
1,45,65,1,0,0,59.95,3,1
1,58,72,0,1,1,19.55,3,1
0,23,10,0,1,1,19.6,5,1
1,56,7,0,1,1,20.05,5,1
1,63,24,0,0,0,78.6,4,1
1,25,72,0,0,0,116.8,3,1
0,29,21,1,1,0,43.55,4,1
0,23,69,1,0,0,60.8,4,1
0,58,44,0,1,1,54.9,4,1
0,21,72,0,0,0,108.2,4,1
0,55,72,0,0,0,92,3,1
0,26,7,0,1,1,25.05,5,1
1,64,48,0,1,0,75.15,4,1
0,43,55,0,1,1,19.5,4,1
0,50,1,0,1,1,19.3,5,1
0,57,45,0,0,0,112.2,3,1
0,35,3,0,1,0,70.3,4,1
1,46,71,0,1,1,19.6,4,1
0,29,8,0,1,1,20.25,4,1
0,48,69,0,0,0,80.65,3,1
0,51,71,0,0,0,80.6,4,1
1,52,33,1,0,0,59.55,3,1
1,62,16,0,1,1,19.05,5,1
1,58,1,0,1,1,19.95,5,1
0,45,57,0,1,1,19.4,5,1
0,61,56,1,1,1,36.1,3,1
1,59,1,0,1,1,19.75,5,1
1,63,40,0,1,0,64.1,3,1
0,62,46,0,1,1,19.75,4,1
0,47,63,0,1,1,19.7,5,1
0,51,68,0,0,0,110.2,3,1
0,38,69,0,0,0,106.35,4,1
1,63,56,0,1,1,90.55,4,1
1,32,10,0,0,0,65.9,4,1
0,26,63,0,1,0,104.5,4,1
1,34,24,1,0,0,52.5,3,1
1,54,19,0,1,0,56.1,3,1
0,53,22,0,1,0,88.75,4,1
1,44,70,0,1,1,26,4,1
1,20,49,0,0,1,99.4,4,1
0,54,42,0,0,0,73.15,3,1
0,57,57,0,1,0,54.65,5,1
1,23,72,0,0,0,115.55,3,1
1,53,72,0,0,0,91.15,4,1
0,50,35,0,1,0,89.7,4,1
1,20,72,0,0,1,92.4,3,1
1,64,28,0,1,1,19.9,4,1
0,47,45,0,1,1,18.85,4,1
1,23,1,0,1,1,25.75,4,1
1,40,6,0,1,1,20.95,3,1
1,29,48,0,0,0,97.05,5,1
0,61,25,0,1,1,25.4,3,1
0,28,64,0,1,1,19.7,5,1
0,51,50,1,1,0,35,3,1
1,20,52,0,0,0,101.25,5,1
0,21,45,0,1,0,73.85,3,1
0,49,9,0,0,0,88.05,3,1
1,45,54,0,1,1,20.1,5,1
1,49,64,0,0,0,110.3,3,1
1,61,12,0,1,0,85.15,4,1
1,60,45,0,0,0,73.55,3,1
0,45,10,0,1,0,46,4,1
1,58,24,0,1,1,24.6,5,1
0,62,66,0,1,1,19.75,4,1
0,51,51,0,1,0,86.35,3,1
1,35,45,0,1,1,25.5,3,1
1,54,49,0,1,1,19,3,1
1,44,29,0,1,1,19.55,3,1
0,59,40,0,0,0,110.1,3,1
0,42,25,0,1,1,69.75,4,1
1,34,22,1,0,0,50.6,4,1
0,36,72,1,0,0,65.6,3,1
0,44,33,0,0,0,82.1,4,1
1,22,23,0,1,0,79.1,5,1
0,42,69,0,0,0,90.65,3,1
1,37,3,0,1,1,20.55,3,1
0,61,56,0,0,1,75.75,3,1
0,61,65,0,0,0,110,4,1
0,55,71,0,1,1,20.85,4,1
1,57,2,0,1,0,70.15,3,1
0,28,40,0,0,0,67.45,3,1
0,49,1,0,1,1,20.75,3,1
1,25,7,0,1,0,69.9,4,1
1,60,15,0,1,0,51.1,5,1
0,43,71,0,1,1,25.55,5,1
1,22,54,0,1,0,60,3,1
0,47,31,0,1,0,90.55,4,1
1,46,11,0,1,0,76.4,4,1
0,34,38,0,0,0,69,4,1
0,57,5,0,1,0,48.65,5,1
1,52,68,0,0,1,80.65,3,1
0,23,69,0,1,1,20.55,4,1
1,56,42,0,1,0,66.4,3,1
1,36,50,0,0,0,100.2,4,1
0,23,33,0,1,0,44.55,4,1
1,43,7,0,1,1,20.35,5,1
0,21,64,0,1,0,91.8,3,1
0,47,59,0,1,1,20.2,4,1
1,30,6,0,1,0,50.35,3,1
1,44,3,0,1,1,18.8,4,1
1,21,15,0,1,1,20.45,4,1
0,59,13,0,0,0,64.75,3,1
1,40,23,0,0,0,98.7,5,1
0,35,29,0,1,1,58.75,3,1
1,62,49,0,1,1,20.7,3,1
1,25,56,0,1,0,85.6,4,1
1,50,63,0,0,0,80.3,3,1
0,51,63,0,0,0,79.8,4,1
1,55,21,0,0,1,80.9,4,1
0,31,13,0,1,1,24.5,5,1
0,25,1,0,1,1,20.15,3,1
1,52,25,0,1,1,20.05,4,1
0,64,71,0,1,1,19.6,5,1
0,27,66,0,0,0,114.3,3,1
1,27,45,0,0,0,100.3,3,1
1,20,22,0,1,1,80,3,1
1,57,67,0,1,1,20.85,5,1
1,30,68,0,1,0,89.95,4,1
1,23,10,0,1,1,20,4,1
0,34,63,0,0,0,80,3,1
0,31,21,0,1,1,20.35,5,1
0,21,1,0,1,1,20.25,3,1
1,58,17,0,1,1,19.4,3,1
0,45,30,0,0,0,100.4,3,1
0,21,22,0,1,0,57.95,3,1
1,33,9,0,1,0,59.5,5,1
0,57,1,0,1,1,19.2,5,1
0,40,19,0,1,0,59.55,4,1
1,33,72,0,1,1,103.95,3,1
0,49,70,0,1,0,68.95,3,1
1,33,66,0,0,0,103.1,3,1
1,20,7,1,1,0,24.7,3,1
1,29,32,0,1,0,62.45,3,1
0,21,24,0,0,0,89.55,5,1
1,43,37,0,1,1,78.9,4,1
0,61,8,0,1,1,20.35,3,1
1,26,72,0,1,0,71.45,3,1
1,56,16,0,0,0,94.65,5,1
1,44,57,1,0,0,49.9,3,1
0,40,66,0,1,1,25.45,3,1
1,38,21,0,1,1,20.75,3,1
0,43,66,0,1,0,66.1,3,1
1,29,17,0,0,0,75.4,3,1
1,54,8,0,1,1,21.05,3,1
0,19,27,0,1,0,69.35,3,1
0,28,34,0,0,0,88.85,3,1
0,44,30,0,0,0,97,5,1
0,19,33,0,1,1,66.4,5,1
0,52,14,0,0,0,69.2,3,1
1,30,16,0,1,0,79.5,4,1
1,49,49,0,0,0,100.65,3,1
1,44,70,0,1,0,79.7,3,1
1,49,32,0,1,0,61.4,3,1
1,35,18,0,1,0,69.8,4,1
0,26,37,1,1,1,40.55,3,1
1,36,4,0,1,0,75.65,5,1
1,19,16,0,1,0,90.7,3,1
0,31,17,0,1,0,80.5,5,1
1,52,19,0,1,0,60.6,3,1
0,27,60,0,0,0,101.15,3,1
0,46,51,0,1,1,24.95,4,1
0,30,28,0,1,1,20.3,3,1
0,64,43,0,0,0,60,5,1
0,49,42,0,1,1,20.25,5,1
1,35,1,0,1,0,44.75,5,1
1,49,63,0,1,0,98,4,1
0,25,68,0,0,0,107.7,3,1
1,23,60,0,0,1,104.7,5,1
1,31,70,0,0,0,86.45,4,1
0,26,4,0,1,1,19.4,5,1
1,38,68,0,1,1,24.95,5,1
0,50,22,0,1,0,75,3,1
0,55,18,0,1,0,78.2,5,1
0,50,29,0,0,1,94.2,5,1
0,35,31,1,0,0,50.05,3,1
1,45,48,0,0,0,69.55,4,1
0,34,50,0,1,0,90.1,3,1
0,22,7,0,1,0,44.65,4,1
0,25,68,0,1,0,80.35,3,1
0,33,57,1,0,1,53.35,4,1
1,60,3,0,1,1,19.55,4,1
0,59,19,0,1,0,48.95,3,1
1,50,3,0,1,0,54.2,4,1
1,64,59,0,1,1,24.45,4,1
0,37,42,1,1,0,40.15,4,1
0,58,67,0,1,1,25.6,3,1
0,63,1,0,1,1,70.35,5,1
0,19,66,0,0,0,91.7,3,1
1,60,61,0,0,0,89.2,3,1
0,55,4,0,1,1,24.1,3,1
1,53,64,0,1,0,53.85,4,1
0,58,1,0,1,1,19.75,5,1
0,19,54,0,1,1,24.05,4,1
1,45,18,0,1,1,25.3,4,1
0,46,3,0,0,0,84.3,5,1
1,41,72,0,0,0,89.75,3,1
1,37,11,0,1,1,20,5,1
0,37,61,0,0,0,103.9,5,1
1,23,39,0,1,1,20.7,4,1
0,36,37,0,1,1,20.15,5,1
1,60,72,0,1,1,26,4,1
1,34,8,0,0,0,66.05,3,1
1,27,22,0,1,1,19.9,4,1
1,61,38,0,0,0,68.15,3,1
0,25,17,0,0,1,80.85,5,1
1,62,28,0,0,0,80.6,5,1
1,60,15,0,1,0,83.2,3,1
0,59,72,0,0,0,87.55,4,1
1,20,57,0,0,0,109.4,5,1
1,50,46,1,1,0,45.55,4,1
0,45,30,0,1,1,20.7,5,1
0,22,32,0,0,0,93.4,3,1
0,34,13,0,1,0,73.75,3,1
1,35,44,0,1,0,88.15,4,1
1,22,67,0,1,1,19.65,4,1
1,37,71,0,0,1,105.15,5,1
0,32,1,0,1,0,49,3,1
0,27,17,1,0,0,49.8,5,1
0,52,1,0,1,1,20.95,3,1
0,27,41,0,1,1,19.5,4,1
1,45,1,0,1,0,44.15,4,1
0,22,62,0,0,1,105.5,4,1
1,37,17,0,1,0,92.7,4,1
1,37,72,0,1,1,26.25,4,1
0,39,56,0,1,0,96.95,5,1
1,32,9,0,1,1,20.45,4,1
0,58,72,0,0,0,115.8,3,1
0,40,20,0,0,0,108.2,3,1
0,32,19,0,1,1,20.2,3,1
0,62,53,1,0,0,54.9,4,1
0,56,6,0,1,1,20.15,5,1
0,22,9,0,1,0,90.35,3,1
1,62,8,0,1,0,55.75,4,1
1,45,71,0,0,0,114.6,4,1
1,23,71,1,0,0,66.8,4,1
0,43,68,0,0,1,100.3,4,1
0,51,34,0,0,0,105.35,3,1
0,51,26,0,1,0,85.2,5,1
0,42,7,0,1,1,18.95,5,1
1,51,20,0,1,0,69.8,5,1
1,48,60,0,0,0,106.15,3,1
0,51,72,0,1,1,20.55,5,1
0,64,4,0,1,1,25.25,5,1
0,40,16,0,1,1,19.75,4,1
1,58,10,0,0,0,60.95,3,1
0,60,31,0,1,0,81.15,3,1
1,26,71,0,1,1,19.1,4,1
0,29,58,0,1,1,20.8,4,1
0,31,70,0,0,0,90.15,3,1
1,30,71,0,0,0,90.1,3,1
1,33,72,0,0,0,118.75,4,1
1,56,26,0,0,0,85.9,4,1
1,41,33,0,0,1,95,3,1
1,51,10,0,1,1,20.15,5,1
1,52,10,0,1,1,21.2,4,1
1,31,39,0,1,1,24.2,3,1
1,40,11,0,1,1,20.3,3,1
1,36,68,0,0,0,85.3,4,1
0,43,18,0,1,0,89.6,3,1
0,47,18,0,1,1,56.25,4,1
1,59,52,0,1,0,50.95,4,1
0,42,56,0,0,0,115.85,3,1
0,51,45,0,0,0,103.65,5,1
1,45,67,0,1,1,26.1,3,1
0,33,3,1,1,0,35.1,3,1
0,52,63,0,0,1,67.25,4,1
1,50,11,0,1,1,25,4,1
0,20,1,0,0,0,59.55,3,1
0,48,55,0,0,0,77.8,5,1
0,34,25,0,1,0,55.1,4,1
1,55,72,0,1,1,24.15,5,1
1,33,65,1,1,0,45.25,5,1
0,31,7,0,1,1,20.25,3,1
1,45,72,0,1,0,64.75,3,1
0,57,21,0,1,0,54.6,3,1
1,28,2,0,1,1,20.7,4,1
0,50,72,0,0,0,115.8,3,1
1,63,6,0,1,0,49.45,3,1
0,58,52,0,0,1,83.8,3,1
0,22,60,0,0,0,116.6,3,1
1,24,12,0,1,0,54.2,4,1
1,50,13,0,1,1,19.3,5,1
0,20,22,0,1,1,65.05,4,1
1,59,72,0,1,1,24.05,4,1
1,23,2,0,1,1,18.75,4,1
1,42,40,0,1,1,20.15,5,1
0,23,44,0,1,1,20,3,1
1,19,1,1,1,1,24.4,5,1
0,32,3,0,1,0,65.25,5,1
0,28,13,0,1,0,50.55,5,1
1,19,1,0,1,0,70.7,3,1
0,33,4,0,1,0,45.25,5,1
0,51,2,0,1,0,70.3,4,1
0,28,72,0,0,0,108.95,4,1
1,42,37,0,1,1,26.45,4,1
1,34,23,0,1,1,19.65,3,1
1,31,42,0,1,1,19.05,4,1
1,45,32,0,0,0,74.75,4,1
1,59,22,0,1,0,75.8,5,1
0,26,42,1,1,0,25.1,3,1
1,56,8,0,1,0,44.45,3,1
1,23,65,0,0,1,104.3,3,1
1,30,70,0,0,0,89,3,1
0,43,22,0,1,1,20.15,5,1
1,58,67,1,1,0,36.15,3,1
1,42,25,0,1,1,19.2,4,1
1,49,20,0,1,1,19.25,3,1
1,28,2,0,0,0,61.2,4,1
0,36,51,0,1,1,20.45,4,1
1,27,46,1,1,0,35.05,3,1
0,20,13,0,1,0,44,3,1
0,32,26,0,1,0,50.35,5,1
0,41,19,0,1,1,20,3,1
1,21,72,0,0,0,86.4,3,1
0,60,24,0,0,1,94.1,3,1
1,29,46,0,0,0,108.9,5,1
1,52,2,0,1,1,19.9,4,1
0,56,31,0,0,0,66.4,4,1
1,57,16,0,0,0,100.7,4,1
0,26,52,0,1,1,25.6,3,1
0,35,13,0,1,1,19.85,4,1
1,34,35,0,1,1,20.75,4,1
1,36,59,0,0,0,95.8,3,1
0,39,72,0,0,0,94.65,3,1
1,35,49,0,0,0,106.65,4,1
1,43,2,0,1,0,45.85,3,1
0,47,1,0,1,0,61.15,4,1
0,55,6,0,1,0,78.95,3,1
0,35,49,0,0,0,109.2,3,1
1,59,56,0,1,0,61.3,3,1
1,61,6,1,1,1,40.55,5,1
0,55,32,0,1,1,19.8,4,1
0,34,50,0,0,0,108.25,4,1
0,33,58,0,0,0,105.05,5,1
1,43,65,0,0,0,90.45,3,1
1,21,64,0,0,0,86.4,3,1
1,49,66,0,1,1,66.9,4,1
0,59,38,0,0,0,110.7,3,1
1,21,20,0,1,1,20,5,1
1,49,60,0,1,0,70.15,3,1
1,50,50,0,0,0,80.05,3,1
1,57,72,1,0,0,49.2,3,1
0,28,60,0,1,1,20.5,5,1
0,40,46,1,1,0,38.25,3,1
1,60,69,1,0,0,54.95,4,1
0,49,19,0,1,1,19.9,5,1
1,28,71,0,1,1,19.9,3,1
0,62,12,0,1,0,84.6,4,1
0,54,44,0,0,1,85.25,5,1
1,51,56,0,1,0,81.25,4,1
1,26,72,0,0,0,115.5,3,1
1,28,11,0,1,0,79,3,1
0,31,72,0,1,1,20.8,5,1
0,34,56,0,1,0,59.5,5,1
1,20,34,0,0,0,100.45,5,1
0,22,35,0,1,1,20.6,4,1
0,24,22,0,1,1,20.3,4,1
0,34,9,1,1,0,39.55,3,1
0,56,23,0,1,1,20.45,5,1
0,47,68,0,1,1,25.25,3,1
0,55,33,0,0,1,91.25,5,1
0,48,31,0,1,0,72.45,4,1
1,42,56,0,1,1,19.7,4,1
0,59,66,0,1,0,75.1,4,1
0,22,72,0,1,1,25,4,1
1,49,58,0,1,0,91.55,3,1
0,51,37,1,1,1,35.8,3,1
1,25,71,0,0,0,113.15,3,1
0,55,1,0,1,1,19.85,3,1
